time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2020-02-09 21:43:30.901 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33848086528,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,146983936,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 21:44:30.904 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33846915072,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,160615424,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 21:45:30.903 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33846546432,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,174246912,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 21:46:30.906 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33846050816,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,186829824,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 21:47:30.905 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33828057088,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , ,1,5,81975024,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 21:48:30.905 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33836142592,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,95606512,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 21:49:30.903 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33823531008,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,109238000,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 21:50:30.903 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33822953472,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,122869488,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 21:51:30.909 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33817206784,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,136500976,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 21:52:30.911 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33816649728,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,151181040,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 21:53:30.911 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33820168192,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,164812528,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 21:54:30.910 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33819561984,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,177395440,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 21:55:30.908 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33819066368,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,189978352,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 21:56:30.911 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33819099136,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , ,1,2,86167992,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 21:57:30.914 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33838120960,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,98750904,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 21:58:30.916 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33846964224,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,112382392,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 21:59:30.915 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33846779904,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,126013880,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:00:30.917 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33845301248,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,138596792,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:01:30.918 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33845198848,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,152228280,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:02:30.920 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33841774592,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,164811192,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:03:30.921 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33841741824,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,177394104,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:04:30.919 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33841545216,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,189977016,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:05:30.923 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33833623552,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , ,1,5,84077232,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:06:30.925 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33833545728,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,96660144,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:07:30.927 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33833541632,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,110291632,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:08:30.929 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33827905536,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,122874544,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:09:30.932 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33828241408,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,135457456,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:10:30.934 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33827876864,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,148040368,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:11:30.936 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33822814208,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,160623280,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:12:30.937 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33823039488,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,173206192,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:13:30.936 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33812484096,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,186837680,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:14:30.939 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33808531456,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , ,1,3,81979712,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:15:30.941 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33798647808,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,95611200,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:16:30.941 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33804353536,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,108194112,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:17:30.940 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33810219008,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,120777024,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:18:30.943 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33795903488,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,134408512,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:19:30.940 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33848258560,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,148040000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:20:30.939 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33823379456,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,161671488,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:21:30.939 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33822732288,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,174254400,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:22:30.938 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33821843456,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,187885888,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 22:23:30.942 UTC, ,250,3177058,1704,30968,112, ,5, , , , , , , , , , , ,5,5, , , ,4,1,8, , , , , , , , , , , , , , , , ,4294969949,3,10001299,4294968595, , , , ,15623,33821167616,55,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15623, ,1581269401418, , , , ,3145728,4294969949, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , ,1,5,83023968,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
